shopreddress,2020-06-25 12:49:18.594923,https://www.instagram.com/p/CBvtU5bnTFQ/,2020-06-22 17:17:14,b'None',164,9,houseywifeythings,329,248
shopreddress,2020-06-25 12:49:31.521152,https://www.instagram.com/p/CBrd0kHJu7y/,2020-06-21 01:44:47,b'None',46,4,hilaryburmister,1134,886
shopreddress,2020-06-25 12:49:44.283902,https://www.instagram.com/p/CB1Pe6qBbqo/,2020-06-24 20:51:54,b'None',1058,19,ashleyrobertson,306035,1486
shopreddress,2020-06-25 12:49:57.139917,https://www.instagram.com/p/CB0cb_TlzWs/,2020-06-24 13:25:52,b'None',318,58,thefitishbrunette,10359,575
shopreddress,2020-06-25 12:50:09.883335,https://www.instagram.com/p/CBrk7tQAkLK/,2020-06-21 02:46:56,b'None',165,8,thelittleyellowroseblog,11010,802
shopreddress,2020-06-25 12:50:23.121971,https://www.instagram.com/p/CByK0oYpaQV/,2020-06-23 16:13:27,b'None',218,37,morganalexism,2936,4395
shopreddress,2020-06-25 12:50:37.019438,https://www.instagram.com/p/CBx04UtgwU3/,2020-06-23 13:01:43,"b'Pembroke Pines, Florida'",2117,64,therobelifeblog,117519,2283
shopreddress,2020-06-25 12:50:49.616741,https://www.instagram.com/p/CB07iPoJL3L/,2020-06-24 17:57:36,"b'Healdsburg, California'",2490,61,taylor_lovee,82305,2487
shopreddress,2020-06-25 12:51:01.245001,https://www.instagram.com/p/CB1EyWkAi8z/,2020-06-24 19:18:26,"b'Seattle, Washington'",236,47,xoxomaryl,1759,663
shopreddress,2020-06-25 12:51:13.700206,https://www.instagram.com/p/CBwVhk9jRlu/,2020-06-22 23:08:30,b'Halter Ranch Vineyard',46,12,purpleteethclub.blog,76,0
shopreddress,2020-06-25 12:51:27.750879,https://www.instagram.com/p/CB1SYwbJJ6_/,2020-06-24 21:17:17,b'Lake Of The Ozarks',124,24,wheatnsea,3457,2322
shopreddress,2020-06-25 12:51:40.192377,https://www.instagram.com/p/CByBoH-gLBN/,2020-06-23 14:53:06,b'None',787,221,styledbysantanna,6353,1794
